"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.371638667E1,-2.766468876E0,-3.737152575E0,1.222816515E0
2.372643567E1,-1.678987629E0,-2.969679793E0,1.374714314E0
2.373648567E1,-6.641396177E-1,-2.175620890E0,1.956178980E0
2.374653467E1,-3.535475090E-1,-1.752526306E0,2.584810796E0
2.375658367E1,-2.124439627E-1,-2.027633709E0,2.733560454E0
2.376663267E1,-8.198585719E-2,-2.748607094E0,2.351788727E0
2.377668267E1,7.695228159E-2,-3.625140973E0,1.989149090E0
2.378673167E1,4.663107705E-1,-4.320138686E0,1.875182179E0
2.379678067E1,9.488931727E-1,-4.162480211E0,2.144584454E0
2.380682967E1,1.004914469E0,-3.418659416E0,2.957269077E0
2.381687967E1,9.219082725E-1,-3.052310305E0,4.315603001E0
2.382692867E1,8.499337256E-1,-2.555916780E0,4.652890280E0
2.383697767E1,7.788719290E-1,-1.878885806E0,3.788848393E0
2.384702667E1,8.409345683E-1,-1.298401133E0,2.554087186E0
2.385707667E1,1.042477275E0,-6.186137813E-1,1.808523921E0
2.386712567E1,1.299112154E0,1.624075842E-1,1.310943410E0
2.387717467E1,1.435346432E0,9.779438943E-1,8.690950513E-1
2.388722467E1,1.464930712E0,1.616071004E0,4.658792825E-1
2.389727367E1,1.540615317E0,2.237948116E0,2.171434065E-1
2.390732267E1,1.804740188E0,2.869466118E0,1.224640846E-2
2.391737167E1,2.249079461E0,3.530503787E0,4.705254436E-2
2.392742167E1,2.248262604E0,3.742355427E0,4.376874804E-1
2.393747067E1,2.548698100E0,4.315478455E0,-5.695158809E-1
2.394751967E1,2.687090000E0,4.812492955E0,-9.798389769E-1
2.395756867E1,2.829174416E0,5.047826428E0,-7.445347399E-1
2.396761867E1,3.173540920E0,5.222586256E0,-2.496831250E-1
2.397766767E1,3.419146197E0,5.248242669E0,-9.121364057E-2
2.398771667E1,3.504894445E0,5.182056865E0,-3.295082168E-1
2.399776567E1,3.531801869E0,5.198793350E0,-7.374736422E-1
2.400781567E1,3.532180476E0,5.237698385E0,-9.920269132E-1
2.401786467E1,3.436651591E0,5.173168513E0,-1.082644065E0
2.402791367E1,3.262336444E0,5.064530754E0,-1.187278308E0
2.403796267E1,3.038810838E0,4.847255822E0,-1.132393345E0
2.404801267E1,2.659417759E0,4.506615749E0,-9.693595970E-1
2.405806167E1,2.094369736E0,4.063824234E0,-9.658155996E-1
2.406811067E1,1.414097358E0,3.442392679E0,-9.880548996E-1
2.407815967E1,8.482707775E-1,2.823794686E0,-7.726960999E-1
2.408820967E1,2.296651822E-1,2.220729235E0,-5.084189093E-1
2.409825867E1,-4.119418976E-1,1.571297119E0,-3.738388091E-1
2.410830767E1,-1.046770008E0,9.425419271E-1,-3.002041646E-1
2.411835667E1,-1.716799234E0,2.368052173E-1,-2.612090834E-1
2.412840667E1,-2.342916747E0,-5.015589559E-1,-2.481903309E-1
2.413845567E1,-2.889035579E0,-1.141189384E0,-2.707529819E-1
2.414850467E1,-3.273772721E0,-1.737197830E0,-2.441254196E-1
2.415855367E1,-3.245476290E0,-2.153122559E0,-2.145834589E-1
2.416860367E1,-3.001220843E0,-2.252355655E0,-2.214059170E-1
2.417865267E1,-2.971210301E0,-2.067924533E0,-4.917573049E-1
2.418870167E1,-3.246446636E0,-1.614397531E0,-9.698115867E-1
2.419875067E1,-3.807367987E0,-1.123301582E0,-1.294138513E0
2.420880067E1,-4.527116964E0,-1.205159093E0,-1.288637452E0
2.421884967E1,-4.977301991E0,-1.968714826E0,-8.756708300E-1
2.422889867E1,-5.158158710E0,-2.985242742E0,-1.987263948E-1
2.423894767E1,-5.373388871E0,-3.861817551E0,4.470758064E-1
2.424899767E1,-5.173045721E0,-4.384739894E0,1.429158323E0
2.425904667E1,-4.002439872E0,-4.619650029E0,2.698272507E0
2.426909567E1,-2.897837100E0,-4.686098957E0,3.334608030E0
2.427914467E1,-1.740457945E0,-4.600729024E0,3.542705172E0
2.428919467E1,-2.529628283E-1,-4.265325133E0,3.492131435E0
2.429924367E1,8.477062288E-1,-3.805258604E0,3.179010113E0
2.430929267E1,1.461486994E0,-3.632863390E0,2.648918499E0
2.431934267E1,2.076765231E0,-3.765851294E0,1.969132901E0
2.432939167E1,3.016834371E0,-4.414490528E0,7.704741579E-1
2.433944067E1,4.089536780E0,-5.551700882E0,-1.502722144E0
2.434948967E1,5.244027411E0,-6.675957314E0,-3.577497275E0
2.435953967E1,5.842812699E0,-7.258606042E0,-3.763956211E0
2.436958867E1,4.889894011E0,-6.523032745E0,-1.881303629E0
2.437963767E1,2.465322359E0,-5.223838729E0,2.600139125E-1
2.438968667E1,1.047700885E0,-3.735359818E0,4.992819770E-1
2.439973667E1,7.198855099E-1,-2.142850755E0,-2.008132660E-1
2.440978642E1,6.384104070E-1,-9.419712389E-1,-5.743077473E-1
2.441983542E1,5.072196454E-1,1.145311671E-1,-1.856684293E-1
2.442988442E1,4.947516274E-1,1.067884011E0,3.354359778E-1
2.443993342E1,5.404017171E-1,1.873698156E0,5.466006063E-1
2.444998342E1,4.929568246E-1,2.544963191E0,4.147745812E-1
2.446003242E1,4.726085141E-1,3.248521228E0,8.343333542E-2
2.447008142E1,6.294384393E-1,4.005304130E0,-3.280709346E-1
2.448013142E1,8.399934590E-1,4.807221690E0,-4.258211410E-1
2.449018042E1,1.035904419E0,5.389707865E0,-3.755906349E-1
2.450022942E1,1.258251519E0,5.917208578E0,-3.196216714E-1
2.451027842E1,1.496598355E0,6.260330794E0,-1.448764257E-1
2.452032842E1,1.823686628E0,6.511266977E0,-1.626186321E-1
2.453037742E1,2.160011163E0,6.571250054E0,-3.539921898E-1
2.454042642E1,2.485207278E0,6.531559154E0,-7.450884712E-1
2.455047542E1,2.782391136E0,6.467557871E0,-1.030748345E0
2.456052542E1,3.026436961E0,6.270121956E0,-1.274722833E0
2.457057442E1,3.166122557E0,5.887450343E0,-1.225403323E0
2.458062342E1,3.219215568E0,5.504666464E0,-9.748244047E-1
2.459067242E1,3.180570735E0,5.201852029E0,-6.915121883E-1
2.460072242E1,2.917427319E0,4.765146881E0,-5.633909225E-1
2.461077142E1,2.467987228E0,4.153904099E0,-5.321012656E-1
2.462082042E1,1.970295328E0,3.361415175E0,-3.883252494E-1
2.463086942E1,1.491722361E0,2.358692535E0,-4.310099236E-1
2.464091942E1,9.835847032E-1,1.282776203E0,-4.982810434E-1
2.465096842E1,2.782675311E-1,2.190238345E-1,-4.886816694E-1
2.466101742E1,-4.571572468E-1,-7.248430717E-1,-7.142397308E-1
2.467106642E1,-1.167981911E0,-1.381357920E0,-8.852345359E-1
2.468111642E1,-1.729632995E0,-1.606697332E0,-1.148179731E0
2.469116542E1,-2.307581438E0,-1.780812212E0,-1.332531915E0
2.470121442E1,-2.795627186E0,-1.630518304E0,-1.125532880E0
2.471126342E1,-3.178028365E0,-1.308021557E0,-7.368684554E-1
2.472131342E1,-3.420871710E0,-1.118061308E0,-8.279207128E-1
2.473136242E1,-3.390933673E0,-1.151264722E0,-1.070789566E0
2.474141142E1,-3.060414838E0,-1.363631501E0,-1.344839720E0
2.475146042E1,-2.619972442E0,-1.726728975E0,-2.054847236E0
2.476151042E1,-2.569360990E0,-2.152586369E0,-3.059481331E0
2.477155942E1,-2.929869902E0,-2.470959660E0,-4.180684932E0
2.478160842E1,-3.654919380E0,-2.592848378E0,-4.838316599E0
2.479165742E1,-4.416228320E0,-2.824547222E0,-4.412427630E0
2.480170742E1,-4.737317350E0,-3.001733644E0,-3.088295240E0
2.481175642E1,-4.663306510E0,-3.163016224E0,-1.213292643E0
2.482180542E1,-4.457535390E0,-3.632419587E0,4.011739576E-1
2.483185442E1,-3.824951149E0,-4.114914281E0,1.341278765E0
2.484190442E1,-2.851898743E0,-4.386652519E0,2.219927582E0
2.485195342E1,-1.942778623E0,-3.988510342E0,2.479860876E0
2.486200242E1,-9.320514375E-1,-3.406166840E0,2.479925196E0
2.487205142E1,1.788663268E-2,-3.199012268E0,2.730536858E0
2.488210142E1,5.539456227E-1,-3.646583882E0,3.073231058E0
2.489215042E1,8.444665790E-1,-4.442661828E0,3.424747537E0
2.490219942E1,1.125317702E0,-5.251391979E0,3.275537703E0
2.491224842E1,1.565369797E0,-6.023971719E0,2.415899938E0
2.492229842E1,2.072399115E0,-6.689207690E0,1.247614557E0
2.493234742E1,2.544031144E0,-6.741299949E0,6.602594054E-1
2.494239642E1,2.583768237E0,-6.397541556E0,7.046725166E-1
2.495244542E1,2.153634482E0,-5.824386953E0,1.662096777E0
2.496249542E1,1.323136609E0,-4.713468019E0,3.236493505E0
2.497254442E1,7.586832476E-1,-3.489762143E0,3.944804159E0
2.498259342E1,2.590290222E-1,-2.171457673E0,3.305638000E0
2.499264242E1,2.174754918E-2,-8.872641045E-1,2.366397411E0
2.500269242E1,-2.948780090E-2,2.910013050E-1,1.681187936E0
2.501274142E1,-2.366660535E-3,1.466554776E0,1.115338844E0
2.502279042E1,1.391994005E-1,2.450759869E0,7.766733760E-1
2.503283942E1,3.954340383E-1,3.136042433E0,5.975503564E-1
2.504288942E1,6.511564600E-1,3.610957966E0,3.327217734E-1
2.505293842E1,9.378951448E-1,3.838445646E0,6.236347854E-2
2.506298742E1,1.324774707E0,4.034750708E0,-3.690277201E-1
2.507303642E1,1.773010857E0,4.241954396E0,-7.563934779E-1
2.508308642E1,2.232637675E0,4.485999636E0,-8.489682772E-1
2.509313542E1,2.755225557E0,4.812640305E0,-8.042418283E-1
2.510318442E1,3.176085336E0,5.113900550E0,-5.982665672E-1
2.511323342E1,3.583046867E0,5.257784155E0,-4.771263653E-1
2.512328342E1,3.751030941E0,5.310258238E0,-6.052599102E-1
2.513333242E1,3.769788224E0,5.432947440E0,-8.161846932E-1
2.514338142E1,3.830347837E0,5.480410459E0,-8.798504198E-1
2.515343042E1,3.671540091E0,5.414383700E0,-8.473258674E-1
2.516348042E1,3.492213588E0,5.426971001E0,-8.591605588E-1
2.517352942E1,3.233181935E0,5.500113237E0,-7.207681471E-1
2.518357842E1,2.908795075E0,5.504033795E0,-5.278474528E-1
2.519362742E1,2.507039319E0,5.110586348E0,-4.986739397E-1
2.520367742E1,2.093364307E0,4.623329097E0,-5.218751067E-1
2.521372642E1,1.638211193E0,4.085791054E0,-5.430408579E-1
2.522377542E1,1.238183875E0,3.545164511E0,-4.754480682E-1
2.523382442E1,8.097048819E-1,2.940111008E0,-5.107213967E-1
2.524387442E1,2.300470054E-1,2.157797408E0,-7.022611979E-1
2.525392342E1,-5.366352332E-1,1.208605442E0,-8.269733177E-1
2.526397242E1,-1.389900118E0,7.575067878E-2,-7.823604510E-1
2.527402142E1,-2.308653232E0,-9.052442926E-1,-7.651894444E-1
2.528407142E1,-3.312853172E0,-1.669415152E0,-7.462016349E-1
2.529412042E1,-4.308067694E0,-2.383969463E0,-6.845868192E-1
2.530416942E1,-5.015252175E0,-2.867956951E0,-5.445997987E-1
2.531421842E1,-5.348462191E0,-2.970696623E0,-3.193673176E-1
2.532426842E1,-5.367444592E0,-2.751560522E0,-6.381234549E-2
2.533431742E1,-5.370530752E0,-2.129882800E0,-3.279966384E-1
2.534436642E1,-5.620847715E0,-1.638321413E0,-1.171669165E0
2.535441542E1,-5.829858778E0,-2.118560252E0,-1.861114948E0
2.536446542E1,-5.651938530E0,-3.362081172E0,-1.757250271E0
2.537451442E1,-5.198173546E0,-4.086222578E0,-8.165532871E-1
2.538456342E1,-4.729849871E0,-4.025423815E0,4.105330110E-3
2.539461242E1,-3.916999187E0,-3.625330423E0,1.269736912E0
2.540466242E1,-2.474872909E0,-3.315872381E0,2.873459181E0
2.541471183E1,-1.080270168E0,-3.290271517E0,3.796555023E0
2.542476083E1,2.220635095E-1,-3.473960043E0,3.977966058E0
2.543480983E1,1.432779212E0,-3.464402769E0,3.759517590E0
2.544485983E1,2.365610375E0,-3.304846871E0,3.108328385E0
2.545490883E1,3.324940828E0,-3.596193162E0,1.669306394E0
2.546495783E1,4.224165997E0,-4.608079559E0,-1.384730302E-2
2.547500683E1,5.132070773E0,-5.740294052E0,-1.731799096E0
2.548505683E1,6.110688851E0,-6.659468751E0,-2.799033481E0
2.549510583E1,6.356450833E0,-7.091408418E0,-2.582557279E0
2.550515483E1,5.081270748E0,-6.946904424E0,-1.320007179E0
2.551520383E1,2.658520212E0,-6.444986449E0,-3.647143022E-1
2.552525383E1,1.024110001E0,-5.598961002E0,-2.271059290E-1
2.553530283E1,4.521818510E-1,-3.997303385E0,-5.559222740E-1
2.554535183E1,3.076842883E-1,-2.407596307E0,-4.703517082E-1
2.555540083E1,1.127454275E-1,-1.166490871E0,-1.020614681E-1
2.556545083E1,1.411786830E-1,7.595065355E-2,3.137171531E-1
2.557549983E1,3.049053991E-1,1.223594779E0,8.635834658E-1
2.558554883E1,3.987827387E-1,2.174495886E0,1.006226876E0
2.559559783E1,5.058551976E-1,2.934945577E0,7.398604757E-1
2.560564683E1,6.736162001E-1,3.370565482E0,3.595499682E-1
2.561569683E1,9.823825157E-1,3.820837340E0,-1.315009564E-1
2.562574583E1,1.367266423E0,4.355584508E0,-4.780344744E-1
2.563579483E1,1.679182633E0,4.816471986E0,-6.424060287E-1
2.564584383E1,1.917385335E0,5.116879122E0,-6.019655889E-1
2.565589383E1,2.063580345E0,5.444029083E0,-6.207369784E-1
2.566594283E1,2.205387311E0,5.755666382E0,-7.773949224E-1
2.567599183E1,2.381084447E0,6.044222381E0,-9.797278798E-1
2.568604083E1,2.518674401E0,6.198110572E0,-1.209219473E0
2.569609083E1,2.621733039E0,6.239437523E0,-1.399612343E0
2.570613983E1,2.615663629E0,6.295110033E0,-1.458237696E0
2.571618883E1,2.499517753E0,6.280503688E0,-1.371452737E0
2.572623783E1,2.359835665E0,5.996141312E0,-1.201458975E0
2.573628783E1,2.217035549E0,5.590419974E0,-1.032305458E0
2.574633683E1,1.908058734E0,5.116400235E0,-1.082721321E0
2.575638583E1,1.508003933E0,4.509990762E0,-1.156136037E0
2.576643483E1,1.046953026E0,3.799770992E0,-1.104725563E0
2.577648483E1,5.935043755E-1,2.991109838E0,-8.786897475E-1
2.578653383E1,1.526298702E-2,2.130013193E0,-6.272015870E-1
2.579658283E1,-6.607803923E-1,1.171773831E0,-6.891961062E-1
2.580663183E1,-1.360316130E0,2.259352434E-1,-6.322594285E-1
2.581668183E1,-2.011296881E0,-6.557167035E-1,-4.612570586E-1
2.582673083E1,-2.532373258E0,-1.478072037E0,-3.439946204E-1
2.583677983E1,-2.956923507E0,-2.175599840E0,-1.959530969E-1
2.584682883E1,-3.225997753E0,-3.050685949E0,1.413646245E-1
2.585687883E1,-3.379819578E0,-3.836457008E0,2.405573573E-1
2.586692783E1,-2.932500272E0,-3.581669263E0,-3.383509244E-1
2.587697683E1,-1.949688570E0,-2.868302522E0,-1.145496444E0
2.588702583E1,-1.645386604E0,-2.489759043E0,-1.893626052E0
2.589707583E1,-2.075822660E0,-2.383009935E0,-2.675492340E0
2.590712483E1,-2.803030638E0,-2.112890791E0,-3.986344534E0
2.591717383E1,-3.677129444E0,-1.742605335E0,-5.542242426E0
2.592722283E1,-4.641247597E0,-1.813081825E0,-6.228230165E0
2.593727283E1,-5.262808667E0,-2.713057192E0,-3.939150487E0
2.594732183E1,-5.165602800E0,-3.314379002E0,-2.245371741E-1
2.595737083E1,-4.653342563E0,-3.552018033E0,7.607262647E-1
2.596741983E1,-3.535810136E0,-4.182784082E0,1.431994223E0
2.597746983E1,-2.212032087E0,-4.225514365E0,2.693621632E0
2.598751883E1,-1.294017475E0,-3.670037649E0,2.767422849E0
2.599756783E1,-4.233457223E-1,-2.829320889E0,2.063246176E0
2.600761683E1,5.691983771E-1,-2.013072388E0,1.874875785E0
2.601766583E1,9.480117050E-1,-1.482804773E0,2.472914969E0
2.602771583E1,8.401329151E-1,-1.828711433E0,3.516253538E0
2.603776483E1,8.187440926E-1,-3.167544892E0,3.554901295E0
2.604781383E1,1.349786464E0,-4.886506426E0,2.663897896E0
2.605786283E1,2.101812949E0,-6.340328890E0,1.159879351E0
2.606791283E1,2.458538127E0,-7.064878432E0,-3.080386296E-3
2.607796183E1,2.430727600E0,-7.321069508E0,-4.468968451E-1
2.608801083E1,1.783292893E0,-6.892160452E0,2.830205134E-1
2.609805983E1,9.308241069E-1,-5.860868901E0,2.015049917E0
2.610810983E1,-7.015518576E-2,-4.589024652E0,3.638175001E0
2.611815883E1,-8.335088968E-1,-3.097018701E0,4.366265616E0
2.612820783E1,-1.302096865E0,-1.441829240E0,4.002368828E0
2.613825683E1,-1.553710156E0,3.539378107E-1,3.241536144E0
2.614830683E1,-1.649817916E0,1.739678219E0,2.516056895E0
2.615835583E1,-1.476365819E0,2.459225467E0,2.010406058E0
2.616840483E1,-1.119916044E0,2.825120249E0,1.342849327E0
2.617845383E1,-6.553149998E-1,2.624187115E0,5.027050102E-1
2.618850383E1,-6.060317427E-2,2.609873716E0,-2.282343686E-1
2.619855283E1,6.220534059E-1,2.829039638E0,-4.537877887E-1
2.620860183E1,1.308632883E0,3.101206477E0,-2.595181417E-1
2.621865083E1,1.793461493E0,3.360715263E0,-4.131864774E-1
2.622870083E1,2.396995305E0,3.684898932E0,-8.034793514E-1
2.623874983E1,2.998964987E0,4.165682731E0,-1.218669012E0
2.624879883E1,3.546467856E0,4.541054095E0,-1.437931486E0
2.625884783E1,4.033473676E0,4.915567673E0,-1.375569761E0
2.626889783E1,4.623250160E0,5.055308526E0,-1.389239236E0
2.627894683E1,5.234968904E0,5.082920247E0,-1.692497621E0
2.628899583E1,5.580632320E0,5.272672336E0,-2.113777814E0
2.629904483E1,5.747953904E0,5.434839014E0,-2.512026410E0
2.630909383E1,5.606661785E0,5.427497835E0,-2.461478984E0
2.631914383E1,5.014898418E0,5.253982295E0,-2.089656880E0
2.632919283E1,4.159197584E0,4.833546440E0,-1.486270418E0
2.633924183E1,3.293812006E0,4.394408850E0,-1.006773591E0
2.634929083E1,2.508457854E0,4.051104786E0,-6.611060091E-1
2.635934083E1,1.841405446E0,3.630433288E0,-6.832559198E-1
2.636938983E1,1.327887472E0,2.959870504E0,-5.123920193E-1
2.637943883E1,6.579854232E-1,1.932929281E0,-2.557748274E-1
2.638948783E1,-1.737897742E-1,7.772253531E-1,-2.424424448E-1
2.639953783E1,-1.089662551E0,-1.651879352E-1,-3.176891667E-1
2.640958683E1,-2.112968559E0,-9.054132771E-1,-1.778039608E-1
2.641963517E1,-3.180150028E0,-1.529187226E0,4.249047361E-2
2.642968417E1,-4.269831582E0,-2.048115921E0,1.227336413E-1
2.643973417E1,-5.171423703E0,-2.135510745E0,9.073409580E-2
2.644978317E1,-5.612803701E0,-1.764193840E0,2.825474006E-1
2.645983217E1,-5.290363086E0,-1.271829631E0,6.723093474E-1
2.646988117E1,-4.394171161E0,-7.159956497E-1,7.813032744E-1
2.647993117E1,-3.877566734E0,-3.645522612E-1,8.080318473E-2
2.648998017E1,-3.765930231E0,-5.245665801E-1,-7.929479313E-1
2.650002917E1,-3.813379802E0,-1.292191975E0,-1.114795053E0
2.651007817E1,-4.085174173E0,-2.563097745E0,-1.113514001E0
2.652012817E1,-4.328447580E0,-3.700332073E0,-5.221739360E-1
2.653017717E1,-4.132985685E0,-4.334155047E0,6.432673967E-1
2.654022617E1,-3.046606346E0,-4.494728944E0,1.990979269E0
2.655027517E1,-1.848151086E0,-4.292957320E0,2.938389587E0
2.656032517E1,-8.767040330E-1,-4.295977407E0,3.379628667E0
2.657037417E1,4.780730295E-1,-4.377147285E0,3.535073971E0
2.658042317E1,1.699758985E0,-4.436960793E0,3.389464853E0
2.659047217E1,2.542717275E0,-4.583557506E0,2.724180350E0
2.660052117E1,3.210030469E0,-4.924623256E0,1.504387431E0
2.661057117E1,3.883037097E0,-5.443134459E0,2.292459369E-1
2.662062017E1,4.644263299E0,-6.302383384E0,-1.159793471E0
2.663066917E1,5.131759701E0,-7.276317843E0,-1.964128270E0
2.664071817E1,4.783034391E0,-7.670539461E0,-1.953257711E0
2.665076817E1,3.142075883E0,-7.111357364E0,-6.834582335E-1
2.666081717E1,1.432227819E0,-5.709452913E0,2.977338622E-1
2.667086617E1,5.508822665E-1,-4.022590839E0,2.324308787E-1
2.668091517E1,3.317107898E-1,-2.648772903E0,-9.177559454E-2
2.669096517E1,2.934074342E-1,-1.465389426E0,-5.150713231E-1
2.670101417E1,2.313234526E-1,-2.015810055E-1,-6.310297590E-1
2.671106317E1,2.409286737E-1,1.063041347E0,5.963611789E-3
2.672111217E1,1.741490856E-1,1.974343355E0,7.106074405E-1
2.673116217E1,1.748060203E-1,2.664869703E0,6.744874352E-1
2.674121117E1,4.056780678E-1,3.337498308E0,-5.265435968E-3
2.675126017E1,6.944568461E-1,3.953156322E0,-5.881328309E-1
2.676130917E1,1.046014548E0,4.423746085E0,-8.025069594E-1
2.677135917E1,1.347990492E0,4.801905987E0,-1.050662207E0
2.678140817E1,1.471098647E0,5.132153218E0,-1.032148753E0
2.679145717E1,1.557492135E0,5.369782893E0,-1.157107260E0
2.680150617E1,1.741052899E0,5.632094250E0,-1.023750397E0
2.681155517E1,1.969536067E0,5.814067202E0,-7.363620865E-1
2.682160517E1,2.191227694E0,5.720961403E0,-7.059542263E-1
2.683165417E1,2.432685248E0,5.685386358E0,-7.210698634E-1
2.684170317E1,2.697301577E0,5.743652108E0,-7.062477565E-1
2.685175217E1,2.875291406E0,5.775925815E0,-4.861678783E-1
2.686180217E1,3.010252452E0,5.613925197E0,-3.506300408E-1
2.687185117E1,3.007912982E0,5.255882056E0,-2.849178801E-1
2.688190017E1,2.953474527E0,4.676048178E0,-1.936065910E-1
2.689194917E1,2.696898119E0,4.004553933E0,-4.340540572E-1
2.690199917E1,2.261603319E0,3.147225233E0,-7.206669903E-1
2.691204817E1,1.701103553E0,2.149339995E0,-9.402275991E-1
2.692209717E1,1.053467701E0,1.114640102E0,-1.207933012E0
2.693214617E1,3.603200465E-1,1.327271175E-1,-1.400448495E0
2.694219617E1,-2.898684070E-1,-7.495130593E-1,-1.548814575E0
2.695224517E1,-9.079272875E-1,-1.388935327E0,-1.736140069E0
2.696229417E1,-1.463751036E0,-1.432748514E0,-2.035456114E0
2.697234317E1,-2.106230813E0,-1.190213610E0,-1.750653443E0
2.698239217E1,-2.529307271E0,-7.355265194E-1,-1.147732419E0
2.699244217E1,-2.552691748E0,-1.258730114E-1,-4.603483647E-1
2.700249117E1,-2.471088883E0,-1.351876259E-3,-3.440030258E-2
2.701254017E1,-2.151927388E0,-2.194951200E-1,7.699496627E-2
2.702258917E1,-1.546023699E0,-2.038216585E-1,-1.891673849E-1
2.703263917E1,-1.099330922E0,-6.804147577E-1,-2.788221395E-1
2.704268817E1,-1.077250374E0,-1.489281734E0,-5.597954696E-1
2.705273717E1,-1.372140954E0,-2.307429995E0,-1.191063795E0
2.706278617E1,-1.873397901E0,-3.113975042E0,-2.027709138E0
2.707283617E1,-2.747175403E0,-3.580380537E0,-2.764726698E0
2.708288517E1,-3.604732436E0,-3.672997509E0,-2.905847493E0
2.709293417E1,-4.572907679E0,-3.571218535E0,-2.358728787E0
2.710298317E1,-5.314810295E0,-3.586901937E0,-1.139397798E0
2.711303317E1,-5.166258858E0,-3.753604301E0,2.124392849E-1
2.712308217E1,-4.395291195E0,-4.099329697E0,9.354925239E-1
2.713313117E1,-3.601525823E0,-4.009307134E0,9.184689403E-1
2.714318017E1,-2.948068191E0,-3.903933291E0,8.943994617E-1
2.715322917E1,-1.973610992E0,-3.585514392E0,7.396482217E-1
2.716327917E1,-4.889500201E-1,-2.914907169E0,8.082816696E-1
2.717332817E1,7.528263840E-1,-2.316779693E0,8.499430811E-1
2.718337717E1,1.244688317E0,-2.026310484E0,8.570322454E-1
2.719342617E1,1.268006136E0,-2.167745860E0,7.746601796E-1
2.720347617E1,1.088647766E0,-2.809131038E0,6.701762831E-1
2.721352517E1,9.166940179E-1,-3.678615514E0,7.397254050E-1
2.722357417E1,9.990684226E-1,-3.992710982E0,9.456269181E-1
2.723362317E1,1.025327976E0,-3.788491128E0,1.422401866E0
2.724367317E1,7.830866021E-1,-3.818970909E0,2.223188574E0
2.725372217E1,6.083159575E-1,-3.827193264E0,2.919946300E0
2.726377117E1,4.914377180E-1,-3.549034783E0,3.794623103E0
2.727382017E1,4.157653919E-1,-2.880374098E0,3.924755226E0
2.728387017E1,3.259220463E-1,-2.092598029E0,3.307160615E0
2.729391917E1,1.706992283E-1,-1.055955107E0,2.678855073E0
2.730396817E1,6.547156602E-2,-9.132707655E-2,1.694553502E0
2.731401717E1,1.638082847E-1,7.327923614E-1,1.049850029E0
2.732406617E1,4.356880251E-1,1.517757674E0,8.863817596E-1
2.733411617E1,7.435480222E-1,2.043034106E0,5.528951705E-1
2.734416517E1,1.069348739E0,2.375465273E0,-1.053060059E-1
2.735421417E1,1.397432793E0,2.715838712E0,-3.970230192E-1
2.736426317E1,1.736291804E0,3.084151318E0,-4.947837871E-1
2.737431317E1,2.274674478E0,3.416218788E0,-5.504615958E-1
